f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,label,label_flip
0,38,77.61164,0,1,0,90,0,1,425,0,1,1,3,0,1,0,243,290,1047,1160,0,0
3,33,66.52222,0,0,0,100,0,1,785,0,1,1,2,1,0,1,570,551,696,479,1,1
0,25,70.35937,0,1,0,90,0,0,10,0,1,0,1,0,1,0,296,337,1016,1100,1,1
3,29,66.85213,0,1,0,100,0,1,378,0,1,1,3,0,1,1,285,337,804,622,1,0
0,36,115.9816,0,1,0,100,0,0,0,1,1,0,1,0,1,1,257,409,1771,1475,0,0
0,29,81.76633,0,1,0,100,0,0,4,1,1,0,1,1,0,0,405,368,1453,358,0,0
3,37,69.47097,0,1,0,100,0,0,0,0,1,0,1,0,1,0,285,529,1122,885,0,0
0,29,94.27619,0,1,0,90,0,1,20,0,1,1,3,0,1,1,330,353,1699,585,1,0
2,26,70.65925,0,1,0,100,0,0,0,1,1,0,1,0,1,1,261,505,777,931,0,0
0,23,59.04122,0,0,0,100,1,1,7,0,0,1,2,0,0,0,349,409,2765,823,0,0
0,37,67.46032,0,1,0,100,0,0,0,0,1,1,1,0,1,0,310,402,1057,1143,0,0
2,30,96.87614,0,1,0,100,0,0,0,0,1,0,1,0,1,0,267,371,913,1590,0,0
2,37,70.33919,0,1,0,100,0,1,871,0,1,1,2,0,0,0,283,429,1222,734,1,1
2,33,69.87583,0,0,0,100,0,1,497,0,1,1,3,0,1,0,241,307,1345,599,1,1
3,24,75.91984,0,1,0,100,0,0,2,0,1,0,1,0,1,0,395,274,1055,976,1,1
0,22,63.82276,0,1,0,100,0,0,12,0,1,0,1,0,1,0,417,438,1065,621,0,0
1,28,71.81818,0,1,0,100,0,1,411,0,1,1,2,0,0,1,348,541,1003,963,0,0
0,36,86.95809,0,1,0,100,0,1,0,0,1,0,3,0,1,0,218,453,1416,1021,0,0
0,40,80.49235,0,0,0,100,0,0,0,0,1,0,1,0,1,0,244,369,788,1712,1,0
3,31,58.81348,0,0,0,100,0,0,0,0,0,0,3,0,1,0,195,349,1496,667,0,0
3,42,62.4508,0,1,0,100,0,1,1,0,1,0,1,0,1,0,312,406,799,1474,0,0
3,32,65.75896,0,1,0,90,0,1,1005,0,1,1,3,0,1,0,232,314,1192,703,0,0
1,43,53.94203,0,1,0,100,0,1,1109,0,1,1,3,0,1,0,371,379,716,621,1,1
0,36,73.51636,0,0,0,100,0,1,897,0,0,1,3,0,0,1,258,290,552,959,0,0
2,40,79.26536,0,0,0,100,0,1,186,0,1,1,3,0,1,0,196,566,842,674,0,0
0,31,77.81216,0,0,0,100,0,1,100,0,1,0,2,1,0,1,356,574,779,1202,1,1
2,22,68.98612,0,0,0,90,0,1,232,0,0,1,3,0,1,0,214,472,811,907,1,1
0,34,84.52997,0,1,0,90,0,1,397,1,1,1,3,0,1,0,399,272,843,558,1,1
0,30,68.61411,0,1,0,100,0,0,34,0,1,0,1,0,1,0,382,1031,685,496,0,0
3,33,90.10231,0,1,0,100,0,1,1068,0,1,1,3,0,1,0,212,332,445,654,1,1
0,44,71.44239,0,1,0,90,0,0,335,0,1,0,1,0,1,0,231,327,1289,578,0,0
1,36,70.72849,0,1,0,100,0,1,47,0,1,1,1,0,1,1,464,615,446,798,0,0
3,31,71.25841,0,1,1,100,0,0,432,0,1,0,2,0,1,0,325,1005,615,978,0,0
3,36,77.02327,0,0,0,100,1,1,830,0,1,1,3,0,1,1,266,387,2441,1459,0,0
2,45,55.51849,0,1,1,90,0,1,7,1,1,1,3,0,1,0,244,369,1867,791,0,0
0,35,69.55769,0,0,0,90,0,1,491,0,1,1,1,0,0,1,256,346,911,596,1,1
3,38,102.73324,0,1,1,100,0,1,0,1,0,1,1,0,0,0,430,358,1568,725,0,0
0,41,69.17215,0,1,0,90,0,1,698,0,1,1,3,0,1,0,158,333,741,942,1,1
3,42,76.69923,0,0,0,100,0,1,1241,0,1,1,2,0,0,1,416,441,731,1320,0,0
3,40,73.68355,0,0,0,100,0,1,1331,1,1,1,1,0,1,0,331,549,2000,478,0,0
3,48,78.3933,0,0,0,90,0,0,3,1,0,0,1,0,1,1,333,383,568,842,0,0
0,33,61.62943,0,0,0,100,0,1,102,1,0,1,2,0,0,1,483,282,928,1340,1,1
2,31,79.71984,0,0,0,90,0,0,10,0,1,0,1,0,1,1,505,823,805,719,0,0
0,47,90.525,0,1,1,90,0,1,535,1,1,1,3,0,1,0,234,517,688,496,1,1
1,37,70.60623,0,0,0,100,0,1,1200,0,1,0,1,0,0,0,238,309,900,450,1,1
3,44,47.86521,0,0,0,100,0,1,699,0,1,1,3,0,1,0,272,289,1652,708,1,1
0,38,83.74896,0,1,0,100,0,0,0,0,1,0,1,0,0,0,398,734,1154,1136,0,0
2,46,77.23938,0,1,0,100,0,1,882,1,0,1,3,0,1,1,335,339,583,544,0,0
2,32,73.50066,0,1,0,100,0,0,0,1,1,0,1,0,0,0,377,659,1556,890,0,0
3,35,81.20735,0,1,0,100,0,1,777,0,1,1,3,0,1,0,275,434,682,572,0,0
3,30,74.51934,0,1,0,90,0,0,0,0,1,0,1,0,1,0,425,657,688,705,0,0
0,45,90.30389,0,1,0,100,0,1,0,1,1,0,1,0,1,0,494,493,1159,818,0,0
0,51,70.99631,0,0,1,100,0,1,0,1,0,0,1,0,0,1,460,490,1306,1439,0,0
1,29,61.01823,0,0,0,100,0,1,842,0,1,1,1,0,1,1,194,577,826,740,1,1
0,19,75.18176,0,1,0,100,0,0,25,1,1,0,1,0,0,1,143,637,1180,1323,0,0
1,28,71.14566,1,1,1,100,0,1,0,0,1,1,3,0,1,0,530,275,899,1620,1,1
3,38,73.7262,0,1,0,100,0,1,423,0,1,1,2,0,1,0,218,339,925,490,1,1
1,35,50.83316,0,1,0,100,0,1,456,0,1,1,1,0,0,1,265,336,1362,1095,1,1
2,33,70.83996,0,1,0,90,1,1,855,0,1,1,3,0,1,0,298,705,1385,1095,1,1
2,27,78.57031,0,1,0,90,0,1,403,0,1,1,2,0,1,0,263,320,730,1058,0,0
3,36,126.08438,0,1,1,100,0,0,0,0,1,0,1,0,0,0,393,464,751,492,0,0
2,40,73.48352,0,1,0,90,0,0,1016,0,1,0,1,0,1,0,424,381,618,774,0,0
1,44,88.32633,0,1,0,90,0,1,848,0,1,1,3,0,1,0,202,336,1959,917,1,0
3,33,64.34525,0,1,0,100,0,1,391,0,1,0,1,0,1,0,311,269,1810,2044,1,1
2,36,53.35779,0,0,0,100,0,0,0,0,0,0,1,0,1,1,421,318,661,930,0,0
3,33,78.12912,0,1,0,100,0,0,0,0,1,0,1,0,1,0,223,369,708,769,0,0
1,33,120.49899,0,1,0,100,0,1,25,0,0,1,2,0,1,1,224,353,1615,842,1,1
1,36,76.87388,0,0,0,100,0,1,0,0,1,1,1,0,1,1,192,517,2030,677,1,0
0,27,66.02737,0,0,0,100,0,1,402,0,1,1,3,0,0,0,286,381,780,742,1,0
3,38,80.16943,0,0,0,90,0,1,155,0,1,1,2,0,1,0,200,431,749,509,0,0
0,33,67.8323,0,0,0,100,0,1,428,0,1,1,2,0,1,1,415,416,678,573,0,0
2,24,76.56351,0,1,0,80,0,1,316,0,1,1,3,0,1,0,251,347,2035,1352,0,0
0,38,68.00572,0,1,0,100,0,0,2,0,1,0,1,0,1,0,342,402,776,1288,0,0
1,28,78.1571,0,1,0,100,0,0,2,0,1,0,1,0,1,0,440,737,2410,648,0,0
1,39,70.09773,0,1,0,100,0,1,235,0,1,1,2,0,1,0,296,383,729,912,0,0
3,42,80.01763,0,1,1,90,0,0,0,0,1,0,1,0,1,0,384,302,775,1026,0,0
0,26,72.25983,0,0,0,90,1,1,251,0,0,1,3,0,1,0,225,331,1097,1495,1,1
0,26,72.87406,0,0,1,100,0,1,585,1,0,1,3,0,0,0,265,488,1000,706,0,0
1,39,53.04248,0,0,0,100,0,1,778,1,1,1,2,1,1,1,158,205,622,1143,1,1
2,34,70.97215,0,1,0,100,0,1,746,1,1,1,3,1,1,1,283,537,1388,1062,1,0
0,30,96.28826,0,1,0,81,0,1,976,0,1,0,3,0,1,0,417,592,1483,536,0,0
0,32,50.7524,0,0,0,90,0,1,0,1,1,0,2,0,0,0,176,294,1121,632,1,1
0,27,62.85334,0,0,1,100,0,1,361,0,1,1,3,0,0,0,229,346,2453,1135,1,1
2,31,86.00782,0,0,0,90,0,0,0,0,0,1,1,0,0,1,410,380,1720,612,0,0
0,34,66.13849,0,1,0,100,0,0,0,0,1,0,1,0,1,0,224,548,678,1171,1,1
0,30,103.85705,0,0,1,80,0,1,309,1,1,1,3,0,1,1,248,508,798,625,1,1
0,27,68.32803,0,1,0,100,0,1,90,0,1,1,3,0,1,0,251,229,810,725,1,1
2,34,64.63444,0,1,1,100,0,0,0,0,1,0,3,0,1,0,396,416,2618,1212,1,0
0,37,73.31431,0,1,0,90,0,1,140,0,1,1,3,0,1,0,463,333,594,398,1,1
0,41,71.07678,0,1,0,90,0,1,431,0,1,1,3,0,1,1,336,331,1058,1431,1,0
3,33,67.35073,0,0,1,100,0,0,0,0,1,0,1,0,1,0,206,303,2104,1245,0,0
3,29,84.42364,0,1,0,100,0,1,1416,0,1,1,3,0,1,1,338,279,620,870,0,0
0,33,98.12579,0,1,0,100,0,0,4,0,1,0,1,0,0,1,291,510,715,786,0,0
1,41,88.61452,0,1,0,100,0,1,278,0,1,1,1,0,1,1,461,251,857,769,0,0
0,34,87.23339,0,0,0,100,0,1,747,0,1,1,2,0,1,1,239,329,970,823,0,0
3,44,69.35155,0,0,0,100,0,1,292,0,1,1,1,0,1,0,399,369,420,585,0,0
1,19,65.57219,0,1,0,100,0,0,0,0,0,0,1,0,0,0,409,285,744,537,0,0
0,30,81.33391,0,0,0,90,0,1,1263,0,1,1,3,0,1,1,327,300,783,550,0,0
2,30,67.37845,0,0,0,90,0,1,109,1,1,1,1,0,1,0,297,510,734,1577,0,0
1,43,93.22463,0,1,0,100,0,1,527,0,1,0,3,0,1,0,418,642,737,913,0,0
1,38,84.3083,0,1,0,90,0,1,133,0,1,1,2,0,1,0,361,359,464,607,1,0
0,35,74.36985,0,0,1,100,0,1,398,0,1,1,3,0,1,0,245,332,748,1088,1,1
0,42,66.35098,0,1,0,100,0,1,132,0,1,1,3,0,0,0,204,192,1658,715,1,1
2,31,54.64363,0,1,0,100,0,0,418,1,1,1,2,0,1,0,209,626,1234,999,0,0
0,34,62.9968,0,1,0,100,0,1,821,0,1,1,3,1,0,0,240,237,2144,1234,1,0
2,37,77.46847,0,1,0,100,0,1,0,0,0,1,1,0,1,0,432,686,840,989,0,0
0,27,49.60987,0,0,0,100,0,1,125,0,1,1,2,0,0,1,276,257,1055,622,0,0
0,30,80.43045,0,1,0,100,0,0,9,0,1,1,1,0,1,1,432,498,3265,428,0,0
2,32,105.1799,0,0,0,90,0,1,18,0,1,0,1,0,0,0,401,398,433,465,0,0
0,43,64.3767,0,1,1,90,0,1,606,1,1,1,3,1,1,1,444,330,1038,1399,0,0
2,35,45.15394,0,0,0,90,0,1,169,0,1,1,2,0,1,1,235,492,646,755,1,0
3,29,64.36399,0,1,0,100,0,0,3,0,1,0,1,0,0,0,376,522,705,939,0,0
2,32,79.34041,0,0,0,100,0,1,358,0,1,1,3,0,1,0,252,655,1175,550,1,0
3,33,77.28244,0,0,0,100,0,1,0,1,1,0,3,0,0,1,271,615,1083,1368,0,0
1,31,70.03846,0,1,0,100,0,1,1214,0,1,1,1,0,1,1,305,271,1507,637,1,1
0,35,73.72283,0,1,1,100,0,1,290,1,1,0,1,0,1,1,414,252,1663,1582,1,1
2,43,73.62178,0,1,0,100,0,0,28,1,0,0,1,0,1,0,422,572,854,925,0,0
0,32,81.75828,0,1,0,100,0,0,1,1,1,0,1,0,1,1,373,575,704,925,0,0
0,39,98.10054,0,0,0,100,0,1,0,1,0,0,3,0,1,0,196,578,867,802,1,1
3,41,76.48587,0,1,0,100,0,0,25,0,1,0,1,0,1,0,615,392,805,827,0,0
0,44,58.222,0,1,0,100,0,1,322,0,1,1,3,0,1,0,435,214,919,1283,1,1
0,36,68.39981,0,0,0,100,0,1,397,0,1,1,3,0,1,0,252,333,1000,872,1,1
0,38,111.95882,0,1,0,100,0,1,926,0,1,1,2,0,1,0,204,289,1112,1060,0,0
2,33,70.10514,0,0,0,100,0,1,866,0,0,1,3,0,1,1,314,338,1291,789,0,0
0,36,90.93126,0,1,0,100,0,1,236,1,1,0,2,0,1,0,221,417,847,1081,1,1
0,26,113.8131,0,0,0,100,0,0,0,0,1,0,1,0,0,0,231,574,1128,536,0,0
3,28,69.59185,0,0,0,100,0,1,908,0,1,0,3,0,1,1,294,537,882,807,0,0
3,37,63.86892,0,1,0,100,0,0,2,0,1,0,1,0,1,0,482,406,1169,834,0,0
1,29,77.06113,0,1,0,82,0,1,1726,0,1,1,3,0,1,1,352,444,1188,908,0,0
3,33,75.19668,0,0,0,90,0,1,0,1,1,1,2,1,0,1,382,297,910,850,0,0
1,34,70.41657,0,1,0,100,0,1,266,0,1,1,3,0,1,0,211,280,532,538,0,0
3,33,86.65613,0,0,0,90,0,0,0,0,1,0,1,0,1,1,429,696,974,735,0,0
2,32,102.24261,0,0,0,100,0,0,2,0,1,0,1,0,1,0,363,473,636,670,0,0
0,43,83.0086,0,1,0,90,0,0,5,1,1,0,1,0,0,0,281,511,1739,787,0,0
1,39,57.44503,0,1,0,100,0,1,1426,1,1,1,2,0,1,0,246,711,1952,556,0,0
2,29,86.37954,0,1,0,79,0,0,0,0,1,0,1,0,1,0,421,519,1059,609,0,0
3,36,93.31712,0,1,0,100,0,1,1302,1,1,1,3,0,1,0,437,353,2411,1239,1,1
0,31,72.71748,0,0,1,100,0,1,335,0,1,1,2,0,0,1,220,300,1398,1058,1,1
3,36,82.76156,0,1,0,90,1,1,349,0,1,1,3,0,1,0,231,275,692,1107,1,1
3,26,65.89885,0,0,1,100,0,0,13,1,1,0,1,0,1,1,398,319,1575,674,0,0
2,39,76.63352,0,0,1,100,0,1,3,1,1,1,2,0,0,0,358,392,803,1210,0,0
0,36,74.4082,0,0,0,100,0,0,0,0,1,0,1,0,1,0,358,496,1128,986,0,0
3,45,89.00533,0,1,0,100,0,1,707,0,1,0,3,0,1,0,227,620,1069,1050,1,1
0,35,67.18034,0,1,1,100,0,0,4,0,1,0,1,1,0,0,293,312,2423,420,1,1
1,40,62.3656,0,0,0,100,0,1,420,0,1,0,3,0,0,1,263,268,1720,669,0,0
2,35,59.76824,0,0,1,100,0,0,0,0,1,0,1,0,1,0,300,576,818,802,0,0
0,39,84.33858,0,1,0,100,0,0,0,0,1,0,1,1,0,0,409,454,814,556,0,0
2,39,86.52404,0,1,0,90,0,1,24,0,1,1,3,1,1,1,269,212,1781,1144,0,0
1,31,101.67042,0,1,0,100,0,1,780,0,1,1,3,0,1,0,223,309,876,1002,1,1
0,31,58.0484,0,1,1,100,0,1,336,0,1,1,3,0,0,0,302,320,625,756,0,0
0,28,63.60025,0,0,0,100,0,1,0,1,1,1,1,0,1,0,358,670,2192,1061,0,0
0,34,73.56432,0,1,0,100,0,1,2319,0,1,1,3,1,1,0,195,407,698,986,1,1
2,38,66.69876,0,0,0,100,1,1,323,1,0,1,3,1,0,1,220,237,850,861,1,1
1,36,76.05478,0,1,0,90,0,0,22,0,1,1,2,0,1,1,200,571,641,871,0,0
0,21,78.2662,0,1,1,100,0,1,14,1,0,0,1,0,1,0,449,315,903,738,0,0
1,40,67.78737,0,0,1,100,0,0,7,0,1,0,1,0,1,1,221,482,1763,1315,0,0
2,39,72.14404,0,0,0,100,0,1,297,0,1,0,3,0,1,1,238,350,566,1010,0,0
0,43,80.77994,0,1,0,100,1,1,7,0,1,0,2,0,1,1,359,447,1188,799,0,0
1,25,48.94896,0,1,0,100,0,0,2,0,1,0,1,0,1,0,319,588,787,934,0,0
0,42,77.54439,0,1,0,100,0,1,407,0,1,1,2,0,0,0,384,347,742,1210,1,1
3,40,76.92511,0,0,0,90,0,1,800,0,1,1,3,0,1,0,234,307,600,512,1,1
3,57,50.99465,0,1,1,90,0,1,339,0,1,1,3,0,1,0,303,360,728,1889,1,1
0,26,72.35144,0,1,0,90,0,1,300,0,1,1,3,0,0,0,208,523,1212,1026,1,1
2,23,69.25928,0,1,0,100,0,0,14,1,0,0,1,0,1,0,452,475,691,1450,0,0
2,30,77.6336,0,0,0,100,0,1,778,0,1,1,3,0,1,0,224,519,1396,422,1,1
1,40,71.24007,0,0,1,100,0,1,0,0,1,1,2,1,1,0,633,503,1210,653,0,0
0,27,82.22465,0,0,0,90,0,1,753,1,1,1,3,1,1,1,403,340,710,1626,0,0
0,36,78.2964,1,1,0,100,0,1,145,0,1,1,3,0,1,0,223,327,750,1236,1,0
2,40,66.28599,0,1,0,100,0,1,1647,0,1,1,2,0,1,1,293,312,1120,713,1,1
2,27,59.01748,0,0,0,100,0,1,121,0,1,0,1,0,1,0,473,321,1197,1404,1,1
0,33,69.74526,0,1,0,100,0,1,1196,0,1,1,3,0,0,1,206,297,1297,571,0,0
2,30,96.05163,0,1,1,90,0,1,0,0,1,1,3,0,1,0,406,567,539,1281,1,1
0,28,62.27886,0,1,0,90,0,0,878,1,0,1,2,0,1,0,224,196,607,1006,1,1
2,28,66.55658,0,0,0,100,0,0,1,1,1,0,2,0,1,1,468,569,1384,1755,0,0
0,33,71.04196,0,1,0,100,0,0,417,1,1,0,2,0,1,0,208,311,875,553,1,0
2,45,84.4068,0,1,0,100,0,1,884,0,1,1,3,0,0,0,219,335,967,1746,0,0
0,34,55.93604,0,0,0,100,0,0,0,1,1,1,2,0,1,0,276,429,1516,493,0,0
0,33,72.30804,0,1,0,100,0,1,23,0,0,1,3,0,1,1,381,375,2376,758,1,0
3,40,85.59641,0,0,0,100,0,1,848,1,1,1,3,0,1,1,250,313,1790,632,0,0
2,48,79.38125,0,1,0,90,0,1,447,0,1,1,2,0,1,0,255,273,1844,1004,0,0
2,42,66.22765,0,1,0,100,0,1,955,0,1,1,3,0,1,0,215,409,930,908,1,1
0,33,92.09959,0,1,0,100,0,1,609,1,1,1,3,0,1,0,271,537,1268,1498,1,1
0,28,75.12893,0,0,1,100,0,0,0,1,0,0,1,0,0,1,374,603,716,775,0,0
2,35,92.78762,0,0,0,90,0,1,211,1,0,1,1,0,0,1,160,516,525,688,1,0
1,35,78.65485,0,1,0,100,0,0,201,0,1,1,3,1,1,0,422,321,2270,598,0,0
3,24,62.26552,0,1,0,100,0,1,1274,0,1,1,3,1,1,0,255,407,1060,921,0,0
0,45,68.65409,0,0,0,82,0,0,21,0,1,0,2,0,1,0,251,267,1290,858,1,1
2,28,73.32795,0,1,0,100,0,0,0,0,1,1,1,0,1,0,255,511,1120,1277,0,0
0,35,80.99886,0,1,0,100,0,0,1,0,1,0,1,0,0,1,416,500,508,493,1,1
3,32,76.95757,0,1,0,100,0,0,0,0,1,0,1,0,1,0,355,454,659,1220,0,0
0,37,84.79223,0,1,1,100,0,1,924,0,1,1,3,0,1,0,164,387,947,572,0,0
2,29,55.05948,0,1,0,100,0,1,158,0,1,1,3,0,0,1,428,322,813,500,0,0
3,39,101.91363,0,1,0,90,0,0,0,0,1,0,1,0,0,0,222,469,972,578,0,0
0,32,87.5148,0,1,0,100,1,1,835,0,1,1,1,0,1,0,201,290,1218,1168,1,1
1,36,65.24387,0,1,0,90,0,0,0,0,1,1,1,1,1,0,309,526,771,1158,0,0
3,36,76.60667,0,0,0,100,0,1,1211,0,1,1,2,0,1,1,504,536,675,739,0,0
0,39,98.6311,1,1,0,100,1,1,906,0,1,0,3,0,1,1,342,386,712,931,0,0
2,32,89.88778,0,0,0,90,0,1,326,1,1,1,3,0,1,1,251,546,1781,985,0,0
3,45,74.72264,0,0,0,100,0,1,5,1,1,1,3,0,1,1,262,429,769,737,0,0
0,29,99.8016,0,1,0,90,0,1,68,0,1,1,1,0,1,1,277,469,783,558,0,0
3,41,81.02486,0,1,0,100,0,0,23,0,1,0,1,0,1,1,185,697,828,632,0,0
1,25,82.78177,0,1,0,100,0,0,0,0,1,0,1,0,1,1,311,564,1471,763,0,0
1,39,84.94613,0,1,0,90,0,1,549,1,1,1,3,0,1,1,240,236,691,786,0,0
0,40,71.19706,0,0,0,100,0,1,16,0,1,1,2,0,1,1,235,335,1050,574,0,0
0,38,74.23355,0,1,0,81,0,1,1283,0,1,1,3,0,1,0,373,322,1406,793,0,0
2,34,77.31752,0,1,0,100,1,0,0,1,1,0,1,0,1,1,302,667,1265,1341,0,0
2,31,77.04319,0,0,1,100,0,1,823,1,1,1,3,0,1,1,187,191,553,991,0,0
3,35,94.01672,0,1,0,90,0,1,1215,0,1,1,3,0,1,0,237,220,1482,544,1,1
0,41,66.13305,0,1,0,100,0,1,392,0,1,1,3,0,0,0,366,246,848,493,1,1
3,44,74.17556,0,1,1,90,0,0,0,0,1,0,2,0,1,1,248,287,945,1374,0,0
0,36,72.57172,0,1,0,90,0,1,589,0,1,1,3,0,1,0,201,379,1404,851,0,0
1,26,106.50962,0,1,0,100,0,0,0,0,1,0,1,0,1,0,532,412,785,1146,0,0
1,28,65.60689,0,1,0,90,0,1,687,0,1,1,3,1,0,0,249,382,1747,1173,0,0
2,29,105.82609,0,1,1,100,0,1,458,0,1,1,3,0,0,1,388,465,1427,524,0,0
0,34,80.67156,0,1,0,100,0,1,454,1,0,1,2,0,0,0,229,303,1062,280,1,0
3,33,92.08881,0,1,0,100,0,1,639,0,1,1,1,0,0,0,359,447,2417,1018,1,1
1,31,78.97338,0,0,0,100,0,1,385,0,1,1,3,0,1,1,215,169,1007,607,1,1
1,37,89.67205,0,0,0,100,0,0,1,0,1,0,1,0,1,0,472,674,936,588,0,0
2,39,83.19113,0,1,0,100,0,0,6,0,1,0,1,0,1,0,414,595,1017,554,0,0
0,40,77.66904,0,0,0,90,0,1,0,0,1,0,1,0,0,0,286,716,983,1141,0,0
1,22,73.75884,0,1,0,100,0,0,0,1,1,0,1,0,1,1,837,477,1023,763,0,0
0,32,79.18017,0,0,1,100,0,0,8,0,1,0,1,1,1,1,410,676,760,1019,1,1
2,30,81.31047,0,1,0,100,0,1,452,0,1,1,3,0,0,1,221,213,798,677,0,0
0,32,72.86052,1,0,0,100,0,1,79,1,1,1,2,0,0,0,370,639,631,788,1,1
3,33,78.17635,0,0,0,100,0,1,518,0,1,1,3,0,1,0,389,287,787,723,0,0
0,36,56.23167,0,0,0,100,0,1,1079,1,1,1,2,0,1,0,519,545,669,577,1,1
0,24,77.65821,0,1,0,100,0,0,2,0,0,0,1,0,1,1,411,690,869,401,0,0
2,42,62.71426,0,1,0,90,0,1,4,0,1,1,3,0,0,0,406,554,452,611,1,1
2,22,74.58069,0,1,0,100,0,0,0,1,0,0,1,0,1,1,269,265,1268,487,0,0
1,27,78.62408,0,1,0,90,0,1,198,0,1,1,3,0,1,0,234,299,1205,582,1,1
3,49,93.84616,0,1,0,100,0,1,906,0,1,1,3,0,1,1,310,521,1241,488,0,0
2,30,69.89294,0,1,0,90,0,0,0,1,1,0,1,0,1,0,317,412,1857,899,0,0
0,35,92.39819,0,1,0,90,0,0,268,0,1,1,2,0,0,0,300,380,1382,889,0,0
0,27,79.45821,0,1,1,100,0,0,14,1,1,0,1,0,0,0,332,670,676,879,1,1
1,25,108.05881,0,1,0,100,0,1,0,1,1,0,1,0,1,1,465,396,1681,958,0,0
3,40,114.68052,0,1,0,90,0,1,0,0,1,0,3,0,1,0,288,335,569,787,1,1
3,43,90.55718,0,1,0,90,1,1,86,1,1,1,3,0,1,0,213,344,906,816,0,0
1,30,80.32086,0,1,0,90,0,1,877,1,1,0,3,0,1,0,469,320,753,1569,1,1
2,36,82.48119,0,0,0,90,0,1,404,0,1,1,3,0,1,0,343,360,1681,509,0,0
0,38,59.43271,0,0,0,90,0,1,799,0,1,1,3,0,0,0,213,336,861,836,1,1
3,40,99.70582,0,1,0,90,0,1,396,0,1,1,3,0,1,0,459,287,834,878,1,1
0,30,83.35206,0,1,0,100,0,1,966,0,1,1,3,0,1,1,420,559,913,701,1,1
0,36,82.93048,0,1,0,100,0,0,0,1,1,0,1,0,0,0,329,595,562,784,0,0
1,35,75.83783,1,0,0,90,0,1,330,0,1,1,3,1,1,1,242,464,1228,937,1,1
3,25,66.67238,0,0,0,100,0,1,0,1,0,0,1,0,1,1,215,610,1092,1091,1,1
3,35,72.30293,0,0,0,100,0,0,0,0,1,0,1,0,1,1,472,453,548,629,0,0
2,22,75.57868,0,0,0,90,0,1,347,1,1,1,3,0,1,1,186,289,1488,602,0,0
3,36,66.04028,0,1,0,100,0,1,1125,0,1,1,2,1,1,0,351,273,941,652,1,1
3,36,89.39079,0,1,0,90,0,1,160,0,1,1,3,0,1,1,312,396,1705,801,0,0
2,36,74.09023,0,1,0,100,0,0,808,0,1,0,3,1,1,0,260,581,1129,1251,0,0
0,36,75.33294,0,0,0,100,0,1,349,0,1,1,2,0,0,0,269,754,1288,645,0,0
1,24,81.37427,0,0,0,100,0,1,0,0,0,1,2,0,0,1,330,328,2157,889,0,0
2,29,81.57904,0,1,0,90,0,1,386,0,1,1,2,0,1,0,148,161,750,778,0,0
0,21,79.52016,0,1,0,90,0,1,31,0,1,0,1,0,0,0,356,364,801,713,0,0
1,37,78.56102,0,0,0,90,0,1,350,0,1,1,3,0,1,0,219,330,718,570,1,0
0,36,75.9001,0,0,0,100,0,1,3,0,1,0,2,0,0,0,518,292,759,658,0,0
0,33,58.254,0,1,0,100,0,0,0,0,1,1,1,1,1,1,370,473,1236,966,0,0
0,33,69.69803,0,0,1,90,0,1,469,1,1,1,2,0,1,0,418,530,394,754,0,0
2,30,69.85651,0,1,0,100,0,1,145,0,1,1,3,0,1,0,236,281,967,653,0,0
0,30,70.35769,0,0,0,90,0,0,0,1,1,0,1,0,0,1,384,307,605,862,0,0
3,36,66.90265,0,1,0,100,0,1,22,0,1,1,3,0,0,1,417,332,576,808,1,1
0,36,90.46473,0,0,0,100,0,1,384,1,1,1,3,0,0,1,213,485,767,883,1,1
2,38,100.50747,0,1,0,100,0,0,0,0,1,0,1,0,1,1,399,589,598,598,0,0
3,30,81.49405,0,1,0,100,0,1,962,0,1,1,3,0,1,1,246,285,865,1025,1,1
0,33,61.72216,0,1,0,100,0,1,0,0,1,0,1,1,1,0,235,261,1139,1652,1,0
3,31,73.54946,0,1,0,100,0,0,0,0,1,1,3,0,1,0,436,680,1307,1040,0,0
0,28,67.90797,0,1,0,100,0,0,0,0,1,0,1,0,0,0,215,328,696,601,0,0
3,29,67.56585,0,1,0,100,0,0,2,1,1,0,1,0,1,1,408,1119,1261,1296,0,0
3,35,76.43809,1,1,0,100,0,1,1191,0,1,1,3,0,1,1,471,473,826,887,0,0
1,34,71.18866,0,0,0,100,0,1,816,0,1,1,3,0,1,0,211,239,574,801,1,1
0,47,56.17471,0,1,0,100,0,1,0,1,1,1,1,0,1,0,282,342,965,858,1,0
2,43,65.11057,0,0,0,100,0,0,286,0,1,1,3,0,0,0,377,513,619,872,0,0
3,41,68.28532,0,1,0,90,0,1,708,0,1,0,1,0,1,0,294,383,1076,620,0,0
0,39,70.35669,0,1,0,100,0,1,69,0,1,1,2,0,0,1,257,489,1247,362,0,0
0,35,62.1829,0,1,0,100,0,1,486,0,1,1,3,1,0,0,195,224,720,324,1,1
0,36,80.07279,0,0,0,100,0,0,5,1,1,0,1,0,0,1,240,548,1890,1554,0,0
0,32,80.04523,0,1,0,90,0,0,7,0,1,1,2,0,1,0,321,313,2773,809,0,0
0,36,67.38095,0,1,1,100,0,0,9,0,1,0,1,0,1,0,245,487,961,873,1,1
1,38,78.95007,0,0,0,100,0,0,404,1,1,0,1,0,1,1,478,490,805,852,1,1
